Country,Year,Total GHG Emissions Excluding Land-Use Change and Forestry (MtCO2e),Total GHG Emissions Including Land-Use Change and Forestry (MtCO?e?),Total CO2 (excluding Land-Use Change and Forestry) (MtCO2),Total CH4 (MtCO2e),Total N2O (MtCO2e),Total F-Gas (MtCO2e),Total CO2 (including Land-Use Change and Forestry) (MtCO2),Total CH4 (including Land-Use Change and Forestry) (MtCO2e),Total N2O (including Land-Use Change and Forestry) (MtCO2e),Energy (MtCO2e),Industrial Processes (MtCO2e),Agriculture (MtCO2e),Waste (MtCO2e),Land-Use Change and Forestry (MtCO2),Bunker Fuels (MtCO2),Electricity/Heat (MtCO2),Manufacturing/Construction (MtCO2),Transportation (MtCO2),Other Fuel Combustion (MtCO2e),Fugitive Emissions (MtCO2e)
Uruguay,1992,29.15042206,7.92173206,4.9192,16.7258,7.4894,0.0162,-16.324398,16.73440554,7.495560506,4.8381,0.2653,22.7558,1.2913,-21.2287,0.64,1.08,0.78,1.72,1.2396,0.0185
Uruguay,1993,29.57397618,8.309206179,4.6392,17.2914,7.6247,0.0188,-16.640478,17.30001627,7.630852159,4.5491,0.268,23.4271,1.3198,-21.2648,0.97,0.62,0.72,1.93,1.2606,0.0185
Uruguay,1994,29.4267723,8.125922297,4.4217,17.4414,7.5421,0.0215,-16.893966,17.45008699,7.548333813,4.2401,0.3732,23.465,1.3484,-21.3009,0.58,0.13,0.66,2.18,1.2517,0.0185
Uruguay,1995,29.62962042,8.292690416,4.8204,17.366,7.4191,0.0241,-16.531342,17.37462772,7.425285466,4.6812,0.3246,23.2369,1.377,-21.3369,1.21,0.56,0.66,2.16,1.2827,0.0185
Uruguay,1996,31.02709482,9.651454821,5.6808,17.6237,7.6813,0.0413,-15.707668,17.63111412,7.686668017,5.521,0.3821,23.732,1.402,-21.3756,0.95,0.94,0.92,2.3,1.3425,0.0185
Uruguay,1997,30.78876722,9.376287225,5.7984,17.4206,7.5112,0.0586,-15.625726,17.42739052,7.516050568,5.5808,0.447,23.334,1.4271,-21.4125,0.88,0.7,1.05,2.5,1.3123,0.0185
Uruguay,1998,30.49005963,9.052499629,6.056,17.0578,7.3005,0.0758,-15.399314,17.06841692,7.307603119,5.7806,0.5118,22.7356,1.4521,-21.4376,0.83,0.6,1.12,2.66,1.3821,0.0185
Uruguay,1999,31.50881203,10.02814203,7.092,17.1963,7.1274,0.093,-14.402492,17.20436332,7.13323567,6.8804,0.4851,22.6762,1.4772,-21.4807,0.88,1.62,1.14,2.75,1.3519,0.0185
Uruguay,2000,29.50863444,8.002834438,5.6081,16.8755,6.9148,0.1103,-15.92099,16.88879972,6.924758221,5.4402,0.4583,22.1179,1.5022,-21.5058,1.04,0.72,0.91,2.41,1.3817,0.0185
Uruguay,2001,29.29426203,19.82016203,5.2356,16.8627,7.0553,0.1407,-4.238668,16.8627677,7.055370724,4.8999,0.6463,22.2581,1.4899,-9.4741,1.22,0.32,0.84,2.42,1.3015,0.0185
Uruguay,2002,29.42440963,19.94099963,4.7483,17.47,7.035,0.1711,-4.735496,17.47021568,7.035153227,4.4097,0.6694,22.8577,1.4776,-9.4834,1.18,0.26,0.69,2.18,1.2612,0.0185
Uruguay,2003,30.26661322,20.77505322,4.724,17.8762,7.4649,0.2015,-4.769188,17.87712366,7.46557573,4.3695,0.7255,23.7064,1.4653,-9.4916,1.11,0.29,0.73,2.1,1.231,0.0185
Uruguay,2004,32.00500282,22.52358282,5.6878,18.3341,7.7511,0.232,-3.814534,18.34567164,7.760468233,5.5392,0.5397,24.4631,1.453,-9.4814,1.2,1.27,0.8,2.22,1.2307,0.0185
Uruguay,2005,32.08533841,22.64747841,5.5978,18.4474,7.7777,0.2624,-3.888784,18.47721962,7.796640736,5.469,0.5702,24.6155,1.4407,-9.4379,1.24,1.18,0.76,2.28,1.2305,0.0185
Uruguay,2006,34.10753838,14.48575838,6.5178,19.0576,8.2299,0.3023,-13.135164,19.074908,8.243755047,6.3823,0.61,25.6678,1.4475,-19.6218,0.94,2.02,0.72,2.37,1.2533,0.0189
Uruguay,2007,33.19763835,13.52592835,6.1078,18.6556,8.0921,0.3421,-13.571764,18.66000637,8.095559359,5.9656,0.6499,25.1179,1.4543,-19.6717,1.27,1.25,0.83,2.55,1.3162,0.0194
Uruguay,2008,35.69453832,16.00437832,8.0078,19.0601,8.2447,0.382,-11.696604,19.06817474,8.250823671,7.8789,0.6898,25.6648,1.4611,-19.6902,1.62,3.03,0.87,2.65,1.309,0.0199
Uruguay,2009,35.55659429,15.84404429,8.184,18.7109,8.2398,0.4219,-11.543308,18.71970312,8.245787982,7.8422,0.9458,25.3007,1.4679,-19.7126,1.81,2.89,0.86,2.75,1.3219,0.0203
Uruguay,2010,33.08175626,13.32425626,6.6683,17.8148,8.1369,0.4617,-13.090966,17.81575149,8.137732294,6.3555,0.96,24.2916,1.4747,-19.7575,1.64,1.21,0.74,3.08,1.3047,0.0208
Uruguay,2011,34.56880526,14.81279526,7.8883,18.0348,8.1407,0.505,-11.886856,18.04655724,8.148144609,7.5777,1.0033,24.5072,1.4806,-19.756,1.45,2.28,0.78,3.21,1.287,0.0207
Uruguay,2012,34.55653027,14.75941027,8.39,17.562,8.0564,0.5482,-11.41981,17.56911299,8.061916924,8.5799,,23.9419,1.4865,-19.7971,1.25,3.24,0.81,3.27,1.2393,0.0206
Uzbekistan,1990,177.0285763,177.0285763,124.3714,,,0.0997,,,,166.5423,6.4231,,4.0732,,0,46.82,5.84,5.67,62.0713,46.141
Uzbekistan,1991,183.8971406,183.8971406,127.9199,,,0.0954,,,,173.7479,6.0423,,4.117,,0,46.82,5.9,7.9,63.5979,49.53
Uzbekistan,1992,191.3154975,191.3622875,117.0685,65.4485,8.7074,0.0911,117.068528,65.47421437,8.728478,167.4935,4.7216,14.9497,4.1608,0.0468,0,47.88,3.78,6.6,56.3145,52.919
Uzbekistan,1993,193.6712746,191.5165246,116.4017,69.0616,8.1212,0.0867,114.200204,69.08739421,8.1421858,170.4291,4.3754,14.6522,4.2046,-2.1548,0,46.81,2.33,6.02,58.9611,56.308
Uzbekistan,1994,195.7135137,193.5369237,114.8326,72.6858,8.1127,0.0824,112.609212,72.71153405,8.1337636,172.4447,4.0769,14.9435,4.2484,-2.1766,0,41.49,6.75,5.97,58.5377,59.697
Uzbekistan,1995,187.5536808,185.3552508,103.2728,76.1083,8.0946,0.0781,101.027548,76.13401389,8.1156014,164.9203,3.3277,15.0235,4.2922,-2.1984,0,35.6,20.63,7.2,38.4043,63.086
Uzbekistan,1996,189.144603,186.921383,104.4351,77.2728,7.3466,0.09,102.168086,77.29693399,7.3663498,167.5648,3.2555,13.9943,4.3401,-2.2232,0,37.79,17.94,9.29,38.027,64.5178
Uzbekistan,1997,196.0401173,193.7906073,107.2851,78.5096,10.1435,0.1019,104.996246,78.53125409,10.1611682,171.8393,3.2308,16.582,4.388,-2.2495,0,38.08,16.75,9.41,41.6497,65.9496
Uzbekistan,1998,209.3480335,207.0769335,119.2728,79.9733,9.9881,0.1139,116.962038,79.9950842,10.0059366,185.2038,3.2538,16.4446,4.4359,-2.2711,0,41.1,21.11,10.15,45.4624,67.3814
Uzbekistan,1999,213.2450317,210.9496217,121.6977,81.5543,9.8672,0.1258,119.365152,81.5747543,9.883925,188.5483,3.7641,16.4588,4.4838,-2.2954,0,40.48,22.27,10.36,46.6251,68.8132
Uzbekistan,2000,212.6313599,210.3320699,119.7851,82.9494,9.7591,0.1377,117.430656,82.9797844,9.7839134,188.5328,3.2668,16.3001,4.5317,-2.2993,0,41.26,20.46,10.25,46.3178,70.245
Uzbekistan,2001,214.8525718,212.5741618,121.2332,83.909,9.5325,0.1779,118.730756,84.03232038,9.6332026,190.9701,3.587,15.722,4.5634,-2.2784,0,41.71,20.63,10.17,46.9717,71.4884
Uzbekistan,2002,218.0190436,215.5429736,126.1632,85.4718,6.166,0.218,123.637736,85.49895636,6.1882418,197.1574,3.669,12.6074,4.5952,-2.4761,0,43.12,21.91,10.23,49.1656,72.7318
Uzbekistan,2003,215.4137615,212.8658715,121.0026,87.6066,6.5464,0.2582,118.454082,87.60693234,6.546641,192.8247,4.1504,13.8117,4.6269,-2.5479,0,41.9,20.27,10.67,46.0095,73.9752
Uzbekistan,2004,213.9834074,211.4126974,117.7145,89.1561,6.8144,0.2984,115.142966,89.15654832,6.8148002,190.642,4.3644,14.3184,4.6586,-2.5707,0,41.21,19.42,9.44,45.3534,75.2186
Uzbekistan,2005,209.4130392,206.8184892,111.0945,90.8481,7.1319,0.3385,108.499946,90.8480843,7.1319094,185.2693,4.4464,15.0169,4.6904,-2.5946,0,40.34,17.04,8.66,42.7673,76.462
Uzbekistan,2006,217.9012728,216.5844728,113.3396,93.2534,10.945,0.3632,112.01646,93.25687386,10.94789581,188.8737,4.7961,19.5042,4.7373,-1.3168,0,41.31,17.05,8.65,43.731,78.1327
Uzbekistan,2007,220.5789583,219.3087383,114.179,94.9878,11.0242,0.3879,112.859156,95.01510343,11.04654221,190.9781,5.23,19.5867,4.7841,-1.2702,0,41.26,17.25,8.63,44.0346,79.8035
Uzbekistan,2008,225.4685639,224.1962239,116.4603,97.1426,11.453,0.4126,115.143762,97.16695299,11.47286862,194.8825,5.3159,20.4391,4.831,-1.2723,0,38.1,20.96,8.93,45.4183,81.4742
Uzbekistan,2009,218.1934395,217.0314495,105.9648,99.6658,12.1255,0.4373,104.651658,99.74901255,12.19345503,185.947,5.475,21.9036,4.8778,-1.162,0,39.07,17.04,8.69,38.002,83.145
Uzbekistan,2010,218.705841,217.395961,103.5858,102.1073,12.5507,0.462,102.27596,102.1073221,12.55066143,185.2214,5.5206,23.0392,4.9247,-1.3099,0,39.19,16.38,7.92,36.9156,84.8157
Uzbekistan,2011,231.7743196,230.4853496,112.6981,105.176,13.4087,0.4915,111.391568,105.1856536,13.41664862,196.4929,5.6173,24.6823,4.9719,-1.289,0,40.68,18.64,7.89,42.242,87.0409
Uzbekistan,2012,239.0444428,237.7777428,116.0443,108.4428,14.0364,0.5209,114.7410708,108.4628651,14.05286581,202.0791,5.6532,26.2931,5.019,-1.2667,0,40.24,19.48,7.77,43.9084,90.6807
Vanuatu,1990,0.449986526,0.543806526,0.0696,0.2716,0.1088,0,0.163116,0.271841328,0.108859198,,0,0.2977,0.0742,0.0938,,,,,,0
Vanuatu,1991,0.459475162,0.492045162,0.066,0.2808,0.1127,0,0.098192,0.280988917,0.112841979,,0,0.3086,0.0762,0.0326,,,,,,0
Vanuatu,1992,0.481127799,0.513697799,0.066,0.2949,0.1202,0,0.098192,0.295126506,0.12033476,,0,0.328,0.0782,0.0326,,,,,,0
Vanuatu,1993,0.505640435,0.538210435,0.066,0.3118,0.1279,0.0001,0.098192,0.311994095,0.12795754,,0.0001,0.3503,0.0802,0.0326,,,,,,0
Vanuatu,1994,0.511583071,0.544153071,0.066,0.3166,0.1289,0.0001,0.098192,0.316871685,0.129000321,,0.0001,0.354,0.0822,0.0326,,,,,,0
Vanuatu,1995,0.514565707,0.547135707,0.066,0.3193,0.1292,0.0001,0.098192,0.319569274,0.129263102,,0.0001,0.3548,0.0843,0.0326,,,,,,0
Vanuatu,1996,0.536489787,0.568789787,0.0843,0.322,0.1299,0.0003,0.116512,0.322034988,0.129944816,,0.0003,0.3557,0.0862,0.0323,,,,,,0
Vanuatu,1997,0.543787867,0.576587867,0.0879,0.3248,0.1306,0.0005,0.120176,0.325160702,0.130766531,,0.0005,0.3567,0.0881,0.0328,,,,,,0
Vanuatu,1998,0.543847946,0.576147946,0.0843,0.3276,0.1313,0.0007,0.116512,0.327606416,0.131358245,,0.0007,0.3577,0.09,0.0323,,,,,,0
Vanuatu,1999,0.544382026,0.576702026,0.0843,0.3273,0.1319,0.0009,0.116512,0.327392131,0.13193996,,0.0009,0.3556,0.0919,0.0323,,,,,,0
Vanuatu,2000,0.522292106,0.554532106,0.0806,0.3158,0.1249,0.001,0.112848,0.315777845,0.124861675,,0.001,0.3345,0.0938,0.0322,,,,,,0
Vanuatu,2001,0.51239835,0.54466835,0.0879,0.3046,0.1185,0.0014,0.120206,0.30457399,0.118488545,,0.0014,0.3144,0.0956,0.0323,,,,,,0
Vanuatu,2002,0.513872594,0.547092594,0.0843,0.3082,0.1197,0.0018,0.116542,0.308820136,0.119975414,,0.0018,0.3166,0.0974,0.0332,,,,,,0
Vanuatu,2003,0.524996839,0.557746839,0.0806,0.3177,0.1245,0.0021,0.112878,0.318086281,0.124682284,,0.0021,0.3285,0.0993,0.0328,,,,,,0
Vanuatu,2004,0.510457083,0.542727083,0.055,0.3251,0.128,0.0025,0.08723,0.325062426,0.127969154,,0.0025,0.3367,0.1011,0.0323,,,,,,0
Vanuatu,2005,0.518685327,0.554275327,0.055,0.3304,0.1305,0.0028,0.08723,0.332688572,0.131546024,,0.0028,0.342,0.1029,0.0356,,,,,,0
Vanuatu,2006,0.521014108,0.391954108,0.0476,0.3362,0.1339,0.0033,-0.081428,0.336232056,0.133881979,,0.0033,0.3485,0.1047,-0.1291,,,,,,0
Vanuatu,2007,0.63835289,0.50929289,0.0953,0.3805,0.1588,0.0037,-0.033796,0.38053554,0.158837935,,0.0037,0.4151,0.1065,-0.1291,,,,,,0
Vanuatu,2008,0.641305671,0.512245671,0.0916,0.3842,0.1614,0.0042,-0.03746,0.384189024,0.161353891,,0.0042,0.4187,0.1083,-0.1291,,,,,,0
Vanuatu,2009,0.641150452,0.512090452,0.1172,0.3676,0.1517,0.0046,-0.011812,0.367602508,0.151689846,,0.0046,0.3897,0.1101,-0.1291,,,,,,0
Vanuatu,2010,0.654237234,0.525177234,0.1172,0.3762,0.1557,0.0051,-0.011812,0.376215993,0.155715802,,0.0051,0.3997,0.1119,-0.1291,,,,,,0
Vanuatu,2011,0.695561961,0.566501961,0.1429,0.3861,0.161,0.0056,0.013836,0.386060986,0.161040644,,0.0056,0.4123,0.1137,-0.1291,,,,,,0
Vanuatu,2012,0.726262689,0.597202689,0.1661,0.3906,0.1634,0.0061,0.03708,0.39063598,0.163415487,,,0.4167,0.1154,-0.1291,,,,,,0
Venezuela,1990,182.7208603,293.5557003,114.8375,51.4881,10.7837,5.6116,224.631444,52.26959596,11.04305608,140.7101,8.7815,27.8373,5.402,110.8348,3.52,42.17,29.38,28.27,5.7332,35.1569
Venezuela,1991,185.0716881,292.0740181,114.9101,53.8632,11.0229,5.2754,220.871608,54.64474089,11.28229942,141.8988,8.983,28.6636,5.5263,107.0023,4.13,38.59,31.71,29.95,4.8239,36.8249
Venezuela,1992,187.2260679,294.4391879,115.5886,55.8022,10.8962,4.9391,221.760844,56.58371581,11.15550276,144.1518,8.7558,28.6879,5.6506,107.2131,3.89,42.75,27.21,29.48,6.1245,38.5873
Venezuela,1993,193.5839016,301.0078116,121.0121,57.3217,10.6472,4.6029,227.395134,58.10323073,10.90655609,151.1063,8.5322,28.1704,5.7749,107.4239,3.86,43.46,30.26,31.59,5.9152,39.8811
Venezuela,1994,196.4549994,304.0896994,121.6314,59.6799,10.877,4.2667,228.225258,60.46140565,11.13637943,153.3646,8.2207,28.9705,5.8993,107.6347,3.45,44.44,30.29,32.07,5.4558,41.1088
Venezuela,1995,206.0644671,313.9099671,129.5049,61.6361,10.9931,3.9304,236.309532,62.41757058,11.25243277,162.5372,8.2389,29.2547,6.0236,107.8455,3.3,46.27,33.25,33.15,6.1165,43.7508
Venezuela,1996,219.6154265,327.5854465,142.0459,62.8816,11.0066,3.6813,249.115172,63.56957882,11.21936185,176.2362,7.9088,29.3281,6.1323,107.97,3.2,48.67,36.36,34.47,6.1505,50.5857
Venezuela,1997,226.2539158,334.5874258,147.4404,64.3435,11.0377,3.4323,254.662412,65.17397706,11.31877093,182.4506,7.9268,29.6356,6.2409,108.3335,2.98,55.53,37.36,32.17,5.3746,52.016
Venezuela,1998,228.3266931,338.7767631,148.0472,65.9465,11.1498,3.1832,255.6398,68.0067153,11.94707,184.1347,7.6773,30.1651,6.3496,110.4501,2.53,56.24,40.8,32.96,5.3686,48.7661
Venezuela,1999,212.4404965,321.3177165,131.2178,67.3216,10.967,2.9341,238.887854,68.22078354,11.27497908,168.2581,7.5524,30.1718,6.4583,108.8772,2.54,46.45,33.12,32.91,7.3626,48.4155
Venezuela,2000,223.6914118,333.0653018,140.3458,68.9484,11.7121,2.685,248.09148,70.13072178,12.15807816,178.4378,7.3285,31.3582,6.5669,109.3739,3,53.74,32.76,33.78,6.9867,51.1711
Venezuela,2001,226.7260449,344.3601949,143.7598,68.2059,11.9132,2.8472,260.003812,69.30590162,12.20329976,180.6147,7.5594,31.8957,6.6662,117.6342,3,55.45,33.96,36.42,7.2664,47.5183
Venezuela,2002,224.5425119,339.6207719,141.6557,67.3333,12.5442,3.0093,256.509198,67.50293146,12.59930136,178.1475,6.8963,32.7331,6.7655,115.0783,2.78,52.38,34.9,35.4,7.0462,48.4213
Venezuela,2003,216.4395329,335.0117129,133.3559,66.6227,13.2894,3.1715,249.505618,68.4156013,13.91902296,168.3002,7.4277,33.8468,6.8649,118.5722,2.52,49.1,32.64,35.96,5.956,44.6442
Venezuela,2004,220.630946,336.057746,138.2138,66.0826,13.001,3.3336,253.32557,66.31556115,13.08298456,173.2932,6.2663,34.0973,6.9642,115.4268,4.05,48.23,35.62,37.6,7.1657,44.6775
Venezuela,2005,247.906843,364.097703,165.4865,65.5872,13.3373,3.4958,281.121956,66.01866099,13.46130616,198.9771,6.8489,35.0173,7.0635,116.1909,4.36,55.05,42.03,41.86,9.5755,50.4616
Venezuela,2006,237.7132328,350.8333728,156.3481,64.633,12.8346,3.8975,268.855344,65.12184298,12.95870417,186.1703,9.835,34.5452,7.1727,113.1201,3.2,58.71,40.56,39.39,6.1748,41.3355
Venezuela,2007,235.9150125,350.2783525,154.6336,63.9237,13.0586,4.2992,267.713462,64.91138496,13.35430217,184.8426,8.7357,35.0447,7.282,114.3633,3.43,57.69,23.5,42.66,12.5041,48.4885
Venezuela,2008,274.4262622,387.6656622,192.6715,63.341,13.7129,4.7009,305.33376,63.79067695,13.84031018,221.6935,9.2303,36.1013,7.3912,113.2394,3.36,65.91,52.55,44,7.7234,51.5101
Venezuela,2009,272.224618,385.179108,191.1819,62.3754,13.5646,5.1026,303.711534,62.69555893,13.66937819,218.9857,9.7761,35.9724,7.5005,112.9545,3.32,66.37,49.4,46.1,7.5728,49.543
Venezuela,2010,275.5289277,391.5631277,200.1699,57.5699,12.2848,5.5043,314.205172,59.09140092,12.7622162,227.1248,9.9226,30.8719,7.6097,116.0342,4.62,61.78,65.76,47.73,7.7021,44.1527
Venezuela,2011,259.6081237,372.2704837,183.7022,57.7824,12.2663,5.8572,296.274748,57.84606331,12.29243484,210.883,10.1286,30.8721,7.7244,112.6624,3.31,53.65,57.56,42.72,7.3422,49.6108
Venezuela,2012,283.9004293,396.7376293,207.054,58.2109,12.4254,6.2102,319.7968036,58.2778457,12.45282348,232.8609,11.9245,31.2659,7.8392,112.8372,4.93,60.48,58.5,52.34,7.5923,53.9486
Vietnam,1990,70.08782912,93.09593912,18.4458,39.3447,12.284,0.0134,40.85385,39.76523015,12.46349689,25.5384,1.2591,40.9027,2.3776,23.0081,0.09,4.79,5.64,4.12,10.2576,0.7308
Vietnam,1991,73.09405718,24.23056718,18.3949,41.0255,13.6579,0.0157,-31.068598,41.44602939,13.83743972,25.7967,1.5106,43.1929,2.5938,-48.8635,0.1,3.57,6.22,3.9,11.1473,0.9594
Vietnam,1992,76.54255723,28.35882723,20.2732,42.6936,13.5577,0.018,-28.510544,43.11408863,13.73724254,27.7251,2.0113,43.9963,2.8099,-48.1837,0.11,3,7.51,4.37,11.6571,1.188
Vietnam,1993,82.63370129,35.12973129,24.4869,44.0636,14.0628,0.0204,-23.617086,44.48416786,14.24227537,32.3782,2.1125,45.1069,3.0261,-47.504,0.15,2.74,7.25,6.83,12.7368,2.8214
Vietnam,1994,88.47425934,41.65003934,26.9566,45.1682,16.3268,0.0227,-20.467664,45.5887471,16.5062582,35.1571,2.364,47.711,3.2422,-46.8242,0.16,3.66,7.38,7.53,13.5365,3.0505
Vietnam,1995,94.2192814,48.0748214,31.2,46.758,16.2362,0.025,-15.544468,47.17852634,16.41572102,39.3746,2.9306,48.4457,3.4584,-46.1445,0.34,4.41,10.99,7.2,14.3962,2.3784
Vietnam,1996,102.0290381,56.48588805,35.0194,49.3283,17.643,0.0384,-11.043936,49.6932511,17.79816683,43.3481,3.3214,51.0179,4.3517,-45.5432,0.36,5.54,11.53,7.92,15.2737,3.0844
Vietnam,1997,109.3993927,64.39388271,40.7638,51.2782,17.3057,0.0518,-4.628196,51.54918585,17.42111264,48.8795,4.0492,51.2256,5.2451,-45.0055,0.3,8,13.38,8.66,15.2111,3.6285
Vietnam,1998,118.7641394,75.58562936,45.5817,53.8965,19.2208,0.0651,0.889666,54.95498061,19.67584845,53.3452,4.9163,54.3542,6.1385,-43.1785,0.41,10.33,13.84,9.1,15.5785,4.4968
Vietnam,1999,122.799886,79.56324601,46.349,56.6379,19.7345,0.0785,2.330668,57.18567536,19.96840426,54.2767,5.307,56.2043,7.0318,-43.2366,0.61,9.51,14.31,9.73,15.6859,5.0408
Vietnam,2000,130.3120387,87.81207867,51.3587,58.2958,20.5656,0.0919,8.010956,58.88890012,20.82036007,58.3783,6.72,57.2885,7.9252,-42.5,0.76,11.34,14.59,10.46,16.2233,5.765
Vietnam,2001,135.2996737,114.4404437,57.47,58.7267,18.9653,0.1377,36.575124,58.75158142,18.9760792,64.3005,8.1472,54.8318,8.0302,-20.8592,0.95,12.2,16.88,11.18,17.4604,6.5801
Vietnam,2002,148.6167547,130.4899347,68.0835,60.329,20.0208,0.1835,49.664598,60.55094272,20.09093833,73.5728,10.7065,56.2023,8.1353,-18.1268,1.07,15.39,18.55,13.7,18.4475,7.4853
Vietnam,2003,156.6297178,140.7069678,73.372,61.9591,21.0694,0.2293,56.962734,62.29861403,21.21636746,78.535,12.2508,57.5936,8.2403,-15.9228,1.16,15.59,20.63,15.49,18.5246,8.3004
Vietnam,2004,174.6492988,161.1582388,87.0333,63.9209,23.42,0.275,72.884228,64.38151533,23.61744659,92.3773,13.3079,60.6188,8.3453,-13.4911,1.7,20.26,23.42,18.88,20.6117,9.2056
Vietnam,2005,182.3030778,171.4985678,95.7326,65.518,20.7316,0.3208,83.82323,66.29012664,21.06436573,99.9396,15.673,58.2401,8.4504,-10.8045,1.73,23.96,25.39,19.05,21.3388,10.2008
Vietnam,2006,188.0226989,172.8961789,99.8712,66.9325,20.8277,0.3913,84.514134,67.09326954,20.89748149,103.5847,16.6814,59.2032,8.5534,-15.1265,1.82,26.31,25.59,19,21.3757,11.309
Vietnam,2007,200.750936,186.918786,110.8894,67.3247,22.0751,0.4617,95.856074,68.16259244,22.43839726,112.8589,18.9503,60.2954,8.6564,-13.8322,1.95,28.53,29.16,22.22,21.7026,11.2463
Vietnam,2008,212.7367831,198.0889031,122.8766,67.9649,21.3631,0.5322,108.157774,68.01440534,21.38456302,123.8334,20.468,59.676,8.7594,-14.6479,2.2,29.79,37.05,23.59,21.8595,11.5439
Vietnam,2009,233.1994081,219.1656481,139.1825,68.4388,24.9756,0.6026,124.781252,68.69498824,25.08680879,136.1978,24.9242,63.2149,8.8624,-14.0338,2.43,33.43,40.5,28.28,22.1464,11.8415
Vietnam,2010,250.7791012,237.8239312,158.7239,68.8072,22.575,0.673,144.670328,69.57550115,22.90507456,152.7066,28.4718,60.6352,8.9655,-12.9552,3.03,42.37,44.51,30.23,23.0433,12.5534
Vietnam,2011,255.9116485,242.3147885,164.707,69.1126,21.3297,0.7624,150.939042,69.23194115,21.38144491,157.3555,30.1586,59.3364,9.0611,-13.5969,3.21,41.7,47.42,32.11,23.8994,12.2261
Vietnam,2012,264.2005447,251.1827347,173.0497,69.3926,20.9066,0.8517,159.597865,69.69523115,21.03797525,166.329,29.8805,58.8344,9.1568,-13.0178,3.39,44.71,50.57,33.8,24.6655,12.5835
World,1990,30423.74529,33937.21432,21713.1374,5958.91,2489.6212,262.0768,25025.75521,6103.55166,2545.830682,23588.691,1125.6295,4561.1781,1148.2567,3513.469,619.55,8506.82,4562.79,4579.75,3964.0881,1975.2429
World,1991,30648.47054,33280.59763,21951.7149,5948.5056,2480.4179,267.8322,24382.99081,6093.147249,2536.627415,23798.9756,1145.8291,4539.833,1163.8328,2632.1271,628.37,8648.68,4506.55,4625.91,3991.2895,2026.5461
World,1992,30587.1651,33295.26431,21878.4518,5948.46,2486.6657,273.5876,24385.69986,6093.101677,2542.875228,23690.0916,1173.3568,4544.2978,1179.4089,2708.0992,665.39,8814.66,4359.07,4730.53,3807.451,1978.3806
World,1993,30693.06597,33408.57548,22007.8029,5928.4445,2477.4757,279.3429,24522.46119,6073.086185,2533.685161,23772.8497,1211.8764,4513.3549,1194.985,2715.5095,660.9,8861.61,4295.85,4772.95,3883.9125,1958.5272
World,1994,30900.04943,33628.93115,22175.4869,5942.0961,2497.3681,285.0983,24703.51743,6086.737823,2553.577564,23890.2668,1254.06,4545.1615,1210.5612,2728.8817,685.52,8960.76,4335.32,4868.45,3784.594,1941.1428
World,1995,31558.60459,34309.97387,22779.9108,5945.8874,2541.9527,290.8537,25330.42887,6090.529072,2598.162207,24440.7597,1299.9076,4591.8,1226.1373,2751.3693,710.23,9159.17,4522.28,4997.91,3822.4354,1938.9643
World,1996,32226.70639,34980.05164,23380.9855,5969.0736,2558.2031,318.4442,25940.95437,6107.929252,2612.723815,25047.4542,1336.7929,4601.666,1240.7933,2753.3453,729.24,9521.36,4481.89,5202.2,3864.8919,1977.1123
World,1997,32507.72787,35412.70247,23620.8081,5998.7372,2542.1479,346.0346,26255.55169,6195.681962,2615.434173,25292.8965,1373.6781,4585.7039,1255.4494,2904.9746,755.71,9679.05,4524.17,5282.78,3830.5583,1976.3381
World,1998,32700.06585,35683.94669,23721.903,6043.4171,2561.1207,373.6251,26383.67634,6274.864992,2651.780271,25421.6051,1388.5794,4619.786,1270.1054,2983.8808,779.16,9877.34,4492.65,5408.19,3656.2248,1987.2003
World,1999,32970.28043,35828.67602,23887.1723,6105.6247,2576.2679,401.2156,26501.72996,6280.495252,2645.235249,25585.1461,1432.7927,4667.5702,1284.7615,2858.3956,814.59,9943.68,4333.53,5563.33,3740.7013,2003.9048
World,2000,33886.61512,36679.71736,24758.1186,6142.9188,2556.7717,428.806,27381.58053,6265.104192,2604.226637,26450.7301,1480.67,4655.7975,1299.4175,2793.1022,839.89,10401.61,4597.42,5736.03,3694.4877,2021.1824
World,2001,34257.15087,37366.03728,24999.0583,6212.2279,2583.1733,462.6914,28000.7989,6291.120669,2611.426271,26706.0846,1552.2888,4683.4814,1315.2961,3108.8864,807.65,10590.7,4566.9,5764.36,3735.0023,2049.1224
World,2002,34852.06885,38123.23356,25439.4626,6290.1929,2625.8364,496.5769,28524.22451,6423.525617,2678.906565,27146.2479,1638.5636,4736.0827,1331.1747,3271.1647,845.28,10866.95,4556.39,5888.59,3732.0368,2102.2811
World,2003,36152.10262,39449.47109,26612.468,6366.677,2642.4953,530.4623,29700.49576,6514.878665,2703.6344,28286.0461,1757.8144,4761.1988,1347.0532,3297.3685,851.84,11485.19,4798.13,6017.12,3839.1614,2146.4447
